{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fc983be611075d5a0655')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde03be611075d5a07a6')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde03be611075d5a07a7')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde13be611075d5a07a8')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde13be611075d5a07a9')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde13be611075d5a07aa')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde23be611075d5a07ab')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde23be611075d5a07ac')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde23be611075d5a07ad')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde33be611075d5a07ae')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde33be611075d5a07af')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde33be611075d5a07b0')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde43be611075d5a07b1')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde43be611075d5a07b2')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde43be611075d5a07b3')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde53be611075d5a07b4')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde53be611075d5a07b5')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde53be611075d5a07b6')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde63be611075d5a07b7')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde63be611075d5a07b8')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde63be611075d5a07b9')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde73be611075d5a07ba')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde73be611075d5a07bb')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde73be611075d5a07bc')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde83be611075d5a07bd')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde83be611075d5a07be')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde83be611075d5a07bf')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde93be611075d5a07c0')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde93be611075d5a07c1')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fde93be611075d5a07c2')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdea3be611075d5a07c3')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdea3be611075d5a07c4')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdea3be611075d5a07c5')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdeb3be611075d5a07c6')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdeb3be611075d5a07c7')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdeb3be611075d5a07c8')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdec3be611075d5a07c9')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdec3be611075d5a07ca')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdec3be611075d5a07cb')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fded3be611075d5a07cc')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fded3be611075d5a07cd')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fded3be611075d5a07ce')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdee3be611075d5a07cf')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdee3be611075d5a07d0')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdef3be611075d5a07d1')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdef3be611075d5a07d2')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdef3be611075d5a07d3')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf03be611075d5a07d4')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf03be611075d5a07d5')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf03be611075d5a07d6')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf13be611075d5a07d7')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf13be611075d5a07d8')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf13be611075d5a07d9')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf23be611075d5a07da')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf23be611075d5a07db')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf23be611075d5a07dc')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf33be611075d5a07dd')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf33be611075d5a07de')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf33be611075d5a07df')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf43be611075d5a07e0')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf43be611075d5a07e1')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf43be611075d5a07e2')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf53be611075d5a07e3')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf53be611075d5a07e4')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf53be611075d5a07e5')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf63be611075d5a07e6')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf63be611075d5a07e7')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf63be611075d5a07e8')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf73be611075d5a07e9')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf73be611075d5a07ea')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf73be611075d5a07eb')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf83be611075d5a07ec')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf83be611075d5a07ed')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf83be611075d5a07ee')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf93be611075d5a07ef')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf93be611075d5a07f0')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdf93be611075d5a07f1')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfa3be611075d5a07f2')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfa3be611075d5a07f3')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfa3be611075d5a07f4')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfb3be611075d5a07f5')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfb3be611075d5a07f6')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfc3be611075d5a07f7')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfc3be611075d5a07f8')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfc3be611075d5a07f9')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfd3be611075d5a07fa')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfd3be611075d5a07fb')}
{'level': 'info', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfd3be611075d5a07fc')}
{'level': 'error', 'message': 'Failed to connect to DB', 'resourceId': 'server-1234', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfe3be611075d5a07fd')}
{'level': 'debug', 'message': 'Failed to connect to DB', 'resourceId': 'server-3456', 'timestamp': '2023-09-15T08:00:00Z', 'traceId': 'abc-xyz-123', 'spanId': 'span-456', 'commit': '5e5342f', 'metadata': {'parentResourceId': 'server-0987'}, '_id': ObjectId('6559fdfe3be611075d5a07fe')}
